"ID_KEL","Nama_provinsi","nama_kota","nama_kecamatan","nama_kelurahan","POSITIF","Meninggal","Month","Year","Month_Year"
"BELUM DIKETAHUI","BELUM DIKETAHUI","BELUM DIKETAHUI","BELUM DIKETAHUI","BELUM DIKETAHUI",154,8,"Mar","2020","Mar_2020"
"LUAR DKI JAKARTA","LUAR DKI JAKARTA","LUAR DKI JAKARTA","LUAR DKI JAKARTA","LUAR DKI JAKARTA",106,10,"Mar","2020","Mar_2020"
"3172061002","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA",4,0,"Mar","2020","Mar_2020"
"3175021002","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR",3,2,"Mar","2020","Mar_2020"
"3172061003","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT",6,1,"Mar","2020","Mar_2020"
"3171041003","DKI JAKARTA","JAKARTA PUSAT","SENEN","PASEBAN",2,0,"Mar","2020","Mar_2020"
"3173021003","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG",13,0,"Mar","2020","Mar_2020"
"3172021003","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO",0,0,"Mar","2020","Mar_2020"
"3172021006","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER AGUNG",8,1,"Mar","2020","Mar_2020"
"3172011001","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PENJARINGAN",0,0,"Mar","2020","Mar_2020"
"3174061002","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS",7,1,"Mar","2020","Mar_2020"
"3171071005","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI",1,0,"Mar","2020","Mar_2020"
"3174101002","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","BINTARO",5,3,"Mar","2020","Mar_2020"
"3175071004","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA",6,2,"Mar","2020","Mar_2020"
"3171061001","DKI JAKARTA","JAKARTA PUSAT","MENTENG","MENTENG",3,1,"Mar","2020","Mar_2020"
"3172041007","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER BARAT",0,0,"Mar","2020","Mar_2020"
"3174051002","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","PONDOK PINANG",10,1,"Mar","2020","Mar_2020"
"3172011005","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PLUIT",7,2,"Mar","2020","Mar_2020"
"3173061003","DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR",3,0,"Mar","2020","Mar_2020"
"3172031002","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU UTARA",3,1,"Mar","2020","Mar_2020"
"3173011006","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR",3,1,"Mar","2020","Mar_2020"
"3174021002","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI",2,1,"Mar","2020","Mar_2020"
"3172011004","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PEJAGALAN",1,0,"Mar","2020","Mar_2020"
"3174061001","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT",10,2,"Mar","2020","Mar_2020"
"3175041004","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR",6,0,"Mar","2020","Mar_2020"
"3174041005","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR",3,0,"Mar","2020","Mar_2020"
"3174061005","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN",2,0,"Mar","2020","Mar_2020"
"3174031003","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG",2,2,"Mar","2020","Mar_2020"
"3171041002","DKI JAKARTA","JAKARTA PUSAT","SENEN","KENARI",1,0,"Mar","2020","Mar_2020"
"3175071001","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT",10,1,"Mar","2020","Mar_2020"
"3175061003","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN",5,1,"Mar","2020","Mar_2020"
"3171051003","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI",2,0,"Mar","2020","Mar_2020"
"3172041002","DKI JAKARTA","JAKARTA UTARA","CILINCING","SUKAPURA",1,1,"Mar","2020","Mar_2020"
"3174021004","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET",1,0,"Mar","2020","Mar_2020"
"3174071010","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA",0,0,"Mar","2020","Mar_2020"
"3172011003","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA",0,0,"Mar","2020","Mar_2020"
"3172031003","DKI JAKARTA","JAKARTA UTARA","KOJA","LAGOA",0,0,"Mar","2020","Mar_2020"
"3174051006","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN",3,0,"Mar","2020","Mar_2020"
"3175071002","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU",3,1,"Mar","2020","Mar_2020"
"3174071009","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA",3,0,"Mar","2020","Mar_2020"
"3173081006","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN",2,0,"Mar","2020","Mar_2020"
"3171071002","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR",2,0,"Mar","2020","Mar_2020"
"3173081005","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO",2,0,"Mar","2020","Mar_2020"
"3173021005","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN",2,0,"Mar","2020","Mar_2020"
"3174041006","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT",3,0,"Mar","2020","Mar_2020"
"3172051003","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL",1,0,"Mar","2020","Mar_2020"
"3171051001","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR",0,0,"Mar","2020","Mar_2020"
"3171071003","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN",0,0,"Mar","2020","Mar_2020"
"3172041001","DKI JAKARTA","JAKARTA UTARA","CILINCING","CILINCING",0,0,"Mar","2020","Mar_2020"
"3175011002","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA",0,0,"Mar","2020","Mar_2020"
"3172061001","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR",15,3,"Mar","2020","Mar_2020"
"3173061001","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES",11,1,"Mar","2020","Mar_2020"
"3175051004","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI",4,1,"Mar","2020","Mar_2020"
"3174051001","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA",3,0,"Mar","2020","Mar_2020"
"3175011001","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU",3,0,"Mar","2020","Mar_2020"
"3175091001","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS",2,0,"Mar","2020","Mar_2020"
"3175041003","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH",1,0,"Mar","2020","Mar_2020"
"3173081003","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN",1,0,"Mar","2020","Mar_2020"
"3171011004","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN",0,0,"Mar","2020","Mar_2020"
"3172031006","DKI JAKARTA","JAKARTA UTARA","KOJA","RAWA BADAK SELATAN",0,0,"Mar","2020","Mar_2020"
"3174091004","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG",1,0,"Mar","2020","Mar_2020"
"3171071006","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG",0,0,"Mar","2020","Mar_2020"
"3173081004","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG",9,1,"Mar","2020","Mar_2020"
"3174031002","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA",8,1,"Mar","2020","Mar_2020"
"3174091005","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT",7,1,"Mar","2020","Mar_2020"
"3173051007","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN",4,0,"Mar","2020","Mar_2020"
"3174011005","DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI",4,1,"Mar","2020","Mar_2020"
"3173011002","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI",3,0,"Mar","2020","Mar_2020"
"3175011006","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN",3,1,"Mar","2020","Mar_2020"
"3175021005","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN",3,0,"Mar","2020","Mar_2020"
"3172021004","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNGAI BAMBU",2,0,"Mar","2020","Mar_2020"
"3173011005","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK",1,1,"Mar","2020","Mar_2020"
"3173051006","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA",4,0,"Mar","2020","Mar_2020"
"3172021005","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG",1,0,"Mar","2020","Mar_2020"
"3173071005","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN",1,0,"Mar","2020","Mar_2020"
"3175101002","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP",1,0,"Mar","2020","Mar_2020"
"3174081002","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","KALIBATA",1,0,"Mar","2020","Mar_2020"
"3174011007","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI",0,0,"Mar","2020","Mar_2020"
"3174021003","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN",4,0,"Mar","2020","Mar_2020"
"3175021006","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH",3,1,"Mar","2020","Mar_2020"
"3174091001","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA",3,0,"Mar","2020","Mar_2020"
"3175011003","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS",3,0,"Mar","2020","Mar_2020"
"3174061003","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","PONDOK LABU",3,0,"Mar","2020","Mar_2020"
"3174051005","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN",3,0,"Mar","2020","Mar_2020"
"3174011003","DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM",9,1,"Mar","2020","Mar_2020"
"3175061004","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR",2,0,"Mar","2020","Mar_2020"
"3175071003","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER",3,0,"Mar","2020","Mar_2020"
"3173081002","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA",2,0,"Mar","2020","Mar_2020"
"3174101003","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA",2,0,"Mar","2020","Mar_2020"
"3174051004","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA",2,0,"Mar","2020","Mar_2020"
"3172051002","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT",3,2,"Mar","2020","Mar_2020"
"3174081001","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PANCORAN",2,0,"Mar","2020","Mar_2020"
"3174041001","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU",2,0,"Mar","2020","Mar_2020"
"3173011001","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT",1,0,"Mar","2020","Mar_2020"
"3174021005","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS",1,1,"Mar","2020","Mar_2020"
"3175081002","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI",2,0,"Mar","2020","Mar_2020"
"3174091006","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIPEDAK",1,0,"Mar","2020","Mar_2020"
"3175101007","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA",1,0,"Mar","2020","Mar_2020"
"3171081004","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI",1,0,"Mar","2020","Mar_2020"
"3175091002","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR",1,1,"Mar","2020","Mar_2020"
"3173061004","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL",1,0,"Mar","2020","Mar_2020"
"3175021001","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG",1,0,"Mar","2020","Mar_2020"
"3175101001","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG",0,0,"Mar","2020","Mar_2020"
"3175101008","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CEGER",0,0,"Mar","2020","Mar_2020"
"3175041006","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN",0,0,"Mar","2020","Mar_2020"
"3174031004","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","TEGAL PARANG",1,0,"Mar","2020","Mar_2020"
"3175031007","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN",0,0,"Mar","2020","Mar_2020"
"3175101006","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS",1,0,"Mar","2020","Mar_2020"
"3173031004","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TANGKI",0,0,"Mar","2020","Mar_2020"
"3172031001","DKI JAKARTA","JAKARTA UTARA","KOJA","KOJA",0,0,"Mar","2020","Mar_2020"
"3173061005","DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN",19,1,"Mar","2020","Mar_2020"
"3174071005","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","RAWA BARAT",5,1,"Mar","2020","Mar_2020"
"3174011001","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR",5,1,"Mar","2020","Mar_2020"
"3174011002","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT",5,0,"Mar","2020","Mar_2020"
"3173071001","DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH",4,0,"Mar","2020","Mar_2020"
"3171031002","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG",3,1,"Mar","2020","Mar_2020"
"3173051003","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN",3,0,"Mar","2020","Mar_2020"
"3175021007","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI",3,0,"Mar","2020","Mar_2020"
"3173071003","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA",3,0,"Mar","2020","Mar_2020"
"3174021006","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS",3,1,"Mar","2020","Mar_2020"
"3174051003","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR",2,0,"Mar","2020","Mar_2020"
"3171071001","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","GELORA",2,0,"Mar","2020","Mar_2020"
"3175081005","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU",2,1,"Mar","2020","Mar_2020"
"3175061005","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG",2,0,"Mar","2020","Mar_2020"
"3172021002","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER JAYA",2,0,"Mar","2020","Mar_2020"
"3174081004","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","DUREN TIGA",2,0,"Mar","2020","Mar_2020"
"3174041007","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN",2,0,"Mar","2020","Mar_2020"
"3175041005","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG",1,0,"Mar","2020","Mar_2020"
"3175031002","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA",2,0,"Mar","2020","Mar_2020"
"3171031003","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA",2,0,"Mar","2020","Mar_2020"
"3174071008","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN",1,0,"Mar","2020","Mar_2020"
"3175071007","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI",3,2,"Mar","2020","Mar_2020"
"3172041006","DKI JAKARTA","JAKARTA UTARA","CILINCING","ROROTAN",1,0,"Mar","2020","Mar_2020"
"3175081003","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA",2,0,"Mar","2020","Mar_2020"
"3171031008","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG",1,0,"Mar","2020","Mar_2020"
"3173021001","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL",1,0,"Mar","2020","Mar_2020"
"3174071002","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG",1,0,"Mar","2020","Mar_2020"
"3174041002","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG",2,0,"Mar","2020","Mar_2020"
"3175091004","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN",0,0,"Mar","2020","Mar_2020"
"3175051001","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG",0,0,"Mar","2020","Mar_2020"
"3175071006","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA",0,0,"Mar","2020","Mar_2020"
"3174031001","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN",0,0,"Mar","2020","Mar_2020"
"3171021005","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","MANGGA DUA SELATAN",0,0,"Mar","2020","Mar_2020"
"3172051001","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR",0,0,"Mar","2020","Mar_2020"
"3175031004","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA",0,0,"Mar","2020","Mar_2020"
"3172021007","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS",0,0,"Mar","2020","Mar_2020"
"3173071006","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN",0,0,"Mar","2020","Mar_2020"
"3173061002","DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN",0,0,"Mar","2020","Mar_2020"
"3171011002","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","CIDENG",1,0,"Mar","2020","Mar_2020"
"3171021003","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARTINI",0,0,"Mar","2020","Mar_2020"
"3175011004","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM",0,0,"Mar","2020","Mar_2020"
"3173051001","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK",14,2,"Mar","2020","Mar_2020"
"3173051005","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA",7,1,"Mar","2020","Mar_2020"
"3171051002","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT",3,0,"Mar","2020","Mar_2020"
"3175031008","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA",3,0,"Mar","2020","Mar_2020"
"3174101005","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI",3,0,"Mar","2020","Mar_2020"
"3175031006","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA",3,1,"Mar","2020","Mar_2020"
"3171081002","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA",3,1,"Mar","2020","Mar_2020"
"3173071004","DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO",2,0,"Mar","2020","Mar_2020"
"3171061002","DKI JAKARTA","JAKARTA PUSAT","MENTENG","PEGANGSAAN",2,0,"Mar","2020","Mar_2020"
"3171041006","DKI JAKARTA","JAKARTA PUSAT","SENEN","BUNGUR",1,0,"Mar","2020","Mar_2020"
"3171031005","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN",2,0,"Mar","2020","Mar_2020"
"3173041006","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI",1,0,"Mar","2020","Mar_2020"
"3172041004","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU",1,1,"Mar","2020","Mar_2020"
"3174011004","DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU",1,0,"Mar","2020","Mar_2020"
"3173011004","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE",1,0,"Mar","2020","Mar_2020"
"3174071003","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA",1,0,"Mar","2020","Mar_2020"
"3174071001","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI",1,0,"Mar","2020","Mar_2020"
"3175101004","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL",1,0,"Mar","2020","Mar_2020"
"3171021001","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU",2,0,"Mar","2020","Mar_2020"
"3171011003","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO UTARA",2,1,"Mar","2020","Mar_2020"
"3174081003","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","RAWA JATI",1,0,"Mar","2020","Mar_2020"
"3173051002","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA",1,0,"Mar","2020","Mar_2020"
"3173021002","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA",2,0,"Mar","2020","Mar_2020"
"3172031005","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU SELATAN",1,0,"Mar","2020","Mar_2020"
"3171031007","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SUMUR BATU",0,0,"Mar","2020","Mar_2020"
"3173041007","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE",0,0,"Mar","2020","Mar_2020"
"3171011006","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","DURI PULO",1,1,"Mar","2020","Mar_2020"
"3174061004","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN",0,0,"Mar","2020","Mar_2020"
"3171021002","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR",0,0,"Mar","2020","Mar_2020"
"3171061005","DKI JAKARTA","JAKARTA PUSAT","MENTENG","KEBON SIRIH",0,0,"Mar","2020","Mar_2020"
"3175091003","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN",0,0,"Mar","2020","Mar_2020"
"3173041005","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG",0,0,"Mar","2020","Mar_2020"
"3171041004","DKI JAKARTA","JAKARTA PUSAT","SENEN","KRAMAT",0,0,"Mar","2020","Mar_2020"
"3174021008","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR",0,0,"Mar","2020","Mar_2020"
"3175081001","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR",0,0,"Mar","2020","Mar_2020"
"3174081005","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PENGADEGAN",0,0,"Mar","2020","Mar_2020"
"3171071004","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN",0,0,"Mar","2020","Mar_2020"
"3172041005","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER TIMUR",0,0,"Mar","2020","Mar_2020"
"3171031006","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU",0,0,"Mar","2020","Mar_2020"
"3171071007","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI",0,0,"Mar","2020","Mar_2020"
"3173041009","DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN",0,0,"Mar","2020","Mar_2020"
"3173011003","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","RAWA BUAYA",0,0,"Mar","2020","Mar_2020"
"3171081003","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","GALUR",0,0,"Mar","2020","Mar_2020"
"3173031006","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN",0,0,"Mar","2020","Mar_2020"
"3173031001","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TAMAN SARI",0,0,"Mar","2020","Mar_2020"
"3173021004","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR",5,1,"Mar","2020","Mar_2020"
"3173081001","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA",4,0,"Mar","2020","Mar_2020"
"3174101001","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN",3,3,"Mar","2020","Mar_2020"
"3175061006","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG",3,1,"Mar","2020","Mar_2020"
"3175041007","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG",4,0,"Mar","2020","Mar_2020"
"3174041003","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR",2,0,"Mar","2020","Mar_2020"
"3173021006","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU",2,0,"Mar","2020","Mar_2020"
"3173051004","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA",4,0,"Mar","2020","Mar_2020"
"3175021003","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG",2,0,"Mar","2020","Mar_2020"
"3175031003","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER",2,0,"Mar","2020","Mar_2020"
"3171061004","DKI JAKARTA","JAKARTA PUSAT","MENTENG","GONDANGDIA",2,1,"Mar","2020","Mar_2020"
"3175041002","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH",1,0,"Mar","2020","Mar_2020"
"3175071005","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI",1,1,"Mar","2020","Mar_2020"
