"OBJECT_ID","KODE_DESA","DESA","KODE","PROVINSI","KAB_KOTA","KECAMATAN","DESA_KELUR","JUMLAH_PEN","Nama_provinsi","nama_kota","nama_kecamatan","nama_kelurahan","POSITIF","Meninggal","Month","Year","Month_Year","geometry"
25477,"3173031006","KEAGUNGAN",317303,"DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN",21609,"DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN",1211,13,"Oct","2021","Oct_2021",list(list(c(-3626874.15417453, -3626854.18801761, -3626840.99761183, -3626834.31219807, -3626805.8080721, -3626801.06447244, -3626800.25232103, -3626764.97163605, -3626754.67193773, -3626688.98793013, -3626709.77449688, -3626729.34085053, -3626846.55935519, -3626862.19461017, -3626890.84412144, -3626965.1796647, -3626980.72476324, -3626981.49605631, -3626980.05128257, -3626983.21601323, -3626988.95570619, -3627010.69188217, -3627069.03105879, -3627117.15766063, -3627203.96716663, -3627213.36549446, 
-3627215.48874779, -3627241.51811092, -3627410.3486878, -3627474.02213319, -3627516.81796729, -3627529.29938744, -3627526.12637013, -3627516.04779645, -3627497.96953351, -3627488.34225424, -3627474.4662693, -3627465.78827348, -3627447.43843786, -3627422.30906734, -3627419.28022361, -3627418.37465891, -3627421.08322511, -3627422.70829415, -3627422.34433698, -3627425.59420886, -3627423.82914364, -3627421.74630335, -3627426.98493488, -3627433.53392018, -3627447.03982784, -3627455.16986208, -3627471.61422045, 
-3627487.6973734, -3627366.20180254, -3627331.20196156, -3627279.05153537, -3627198.56847541, -3627185.46343931, -3627073.98016037, -3627045.05880642, -3626986.08666195, -3626925.44339363, -3626891.37092312, -3626874.15417453, 692480.809410441, 692420.354193591, 692381.796670104, 692361.20854332, 692272.400025099, 692260.887073856, 692249.10317212, 692138.397887876, 692103.588329126, 691876.581651928, 691872.517419832, 691869.852554083, 691851.245439776, 691848.851794957, 691844.24509806, 691833.856913256, 
691830.153672448, 691784.055512447, 691763.105990524, 691732.629613917, 691720.393652826, 691711.001181009, 691697.76821438, 691689.186432876, 691668.727254133, 691690.444119659, 691702.138005627, 691697.711561241, 691663.70058471, 691651.41456349, 691641.884285263, 691643.391402665, 691662.292318375, 691687.984538813, 691731.331771884, 691763.570820475, 691810.574689612, 691837.485852051, 691876.904414865, 691932.57780201, 691945.942869185, 691971.002042213, 692010.283890515, 692033.852890267, 692066.768665448, 
692113.906809331, 692145.603249324, 692191.793447756, 692229.585226219, 692267.286590766, 692329.505570957, 692371.045107668, 692418.589752448, 692460.896909974, 692465.322436063, 692463.787397914, 692471.327918547, 692468.980281235, 692469.883317068, 692476.249578339, 692476.926888309, 692480.990316015, 692479.906575284, 692482.254252523, 692480.809410441)))
25478,"3173031007","GLODOK",317303,"DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK",9069,"DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK",806,18,"Oct","2021","Oct_2021",list(list(c(-3627129.58852717, -3627120.9924704, -3627114.95434513, -3627108.90092915, -3627081.71215587, -3626913.54428259, -3626874.15417453, -3626891.37092312, -3626925.44339363, -3626986.08666195, -3627045.05880642, -3627073.98016037, -3627185.46343931, -3627198.56847541, -3627279.05153537, -3627331.20196156, -3627366.20180254, -3627487.6973734, -3627500.79851548, -3627522.48467331, -3627536.44511481, -3627546.02256333, -3627564.54603766, -3627577.37623706, -3627596.66879906, -3627614.56073632, 
-3627644.19972093, -3627653.59658753, -3627656.71119789, -3627655.89395283, -3627656.38716582, -3627653.98872626, -3627655.25135549, -3627667.13089248, -3627674.9883411, -3627681.53527241, -3627689.12234591, -3627693.31814959, -3627697.06323641, -3627698.32550708, -3627693.03472202, -3627685.3933317, -3627669.97848502, -3627648.28119151, -3627633.45550302, -3627619.76028191, -3627580.84488087, -3627533.29644185, -3627509.47704791, -3627497.00223724, -3627485.63890039, -3627455.0434164, -3627351.31540534, 
-3627317.37988654, -3627283.12875561, -3627247.65771359, -3627198.40500825, -3627157.87579996, -3627129.58852717, 693207.168883191, 693187.500812238, 693166.735836847, 693155.312350182, 693066.409606886, 692593.864392613, 692480.809410441, 692482.254252523, 692479.906575284, 692480.990316015, 692476.926888309, 692476.249578339, 692469.883317068, 692468.980281235, 692471.327918547, 692463.787397914, 692465.322436063, 692460.896909974, 692498.147275613, 692545.330816319, 692575.943953977, 692600.281178616, 
692639.789285766, 692673.111758693, 692704.673274016, 692735.015915657, 692782.968475763, 692804.686978599, 692830.785236537, 692857.154215221, 692883.432923586, 692905.964055291, 692924.296042636, 692962.946938433, 693000.559316442, 693038.261985488, 693071.946194257, 693113.757696972, 693149.022100982, 693167.354297803, 693186.137457337, 693209.029656864, 693233.772239307, 693262.894594144, 693277.071499618, 693288.539276448, 693316.215424317, 693352.379021293, 693369.805969241, 693379.874048985, 
693390.786454531, 693372.89513014, 693329.38427966, 693314.617526234, 693295.268022814, 693277.318129587, 693250.450197555, 693216.404079744, 693207.168883191)))
25397,"3171031003","HARAPAN MULIA",317103,"DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA",29085,"DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA",1946,40,"Oct","2021","Oct_2021",list(list(c(-3621250.84224962, -3621247.47624976, -3621290.65662601, -3621305.08339368, -3621353.18373574, -3621392.29659723, -3621436.28710498, -3621465.51202047, -3621557.48387147, -3621631.71675105, -3621662.48198805, -3621799.23705078, -3621843.14051509, -3621950.8168932, -3621973.08431115, -3621974.26138439, -3621973.13382201, -3621973.18036368, -3621974.53951847, -3621977.75285486, -3621979.69976547, -3621981.09191234, -3621980.78807391, -3621982.32619723, -3621984.69755848, -3621983.54946936, 
-3621986.15943485, -3621986.75885777, -3621992.17972404, -3621973.42737342, -3621872.43969651, -3621791.31903806, -3621761.2827674, -3621744.74554619, -3621645.70072803, -3621619.23312192, -3621607.57943797, -3621571.76267147, -3621541.90787427, -3621484.99318389, -3621490.64436985, -3621510.15615582, -3621519.4605059, -3621524.7449543, -3621539.33342302, -3621546.96638194, -3621554.96072623, -3621566.27877876, -3621582.51104562, -3621586.50479093, -3621591.29506291, -3621523.07059198, -3621474.42623769, 
-3621454.86933195, -3621441.00300354, -3621416.11536799, -3621366.79116804, -3621335.49188955, -3621285.99116364, -3621244.80110112, -3621224.43171504, -3621200.04274382, -3621150.22607846, -3621115.62981552, -3621111.56451332, -3621101.20222339, -3621080.7616382, -3621025.93269551, -3621027.55909619, -3621036.2066234, -3621039.4395957, -3621040.88529002, -3621041.96972975, -3621040.97641071, -3621039.9830823, -3621040.93221396, -3621043.73277821, -3621044.36539199, -3621043.10095169, -3621048.7000399, 
-3621057.28307723, -3621061.25737743, -3621062.83780374, -3621070.1539407, -3621075.70830262, -3621079.81763928, -3621083.75792637, -3621090.64915617, -3621126.92273263, -3621140.38190838, -3621204.83198341, -3621257.31353498, -3621315.03460294, -3621357.92756208, -3621357.94078971, -3621348.63614205, -3621329.03236745, -3621307.26073935, -3621302.77559522, -3621276.86086293, -3621250.84224962, 689506.986778673, 689486.837572202, 689475.773778338, 689472.995871333, 689464.413316701, 689459.081482462, 
